timestamp,evento,ação,usuario,cod1,descricao_rede,cod2,nat_policy,porta_saida,porta_entrada,ip_origem,ip_destino,porta_origem,porta_destino,protocolo,flag
2025-03-06 13:58:07,Firewall Rule,Allowed,usuario@pmg.local,62.7,REDE CONVIDADO,89,SNAT Alternativo,Port15.97,Port18,192.168.182.116,10.201.78.252,21159,110.0,ICMP,1
2025-03-06 13:58:38,Firewall Rule,Allowed,vazio@pmg.local,84.61,VPN CORPORATIVA,235,Default SNAT IPv4,Port32.74,Port25,172.31.162.220,192.168.162.165,51909,25678.0,TCP,0
2025-03-06 13:59:40,Session Log,Allowed,guest@pmg.local,121.0,TRÁFEGO INTERNO,97,Default SNAT IPv4,Port31.3,Port42,172.16.54.250,10.212.137.151,37250,22.0,UDP,1
2025-03-06 13:59:54,Allowed Access,Allowed,usuario@pmg.local,57.11,VPN CORPORATIVA,112,SNAT Alternativo,Port44.97,Port5,10.166.167.222,10.129.73.20,32247,8080.0,ICMP,1
2025-03-06 13:59:13,Allowed Access,Allowed,admin@pmg.local,209.48,ACESSO À REDE WI-FI,139,SNAT Alternativo,Port19.47,Port2,192.168.95.54,192.168.207.24,26931,8080.0,ICMP,0
2025-03-06 13:58:39,Firewall Rule,Accepted,guest@pmg.local,32.87,VPN CORPORATIVA,196,Redirecionamento SNAT,Port42.69,Port29,172.21.6.130,172.25.242.76,7016,22.0,UDP,1
2025-03-06 13:58:04,Firewall Rule,Allowed,scanner@iot.local,154.4,TRÁFEGO INTERNO,282,Default SNAT IPv4,Port2.73,Port31,10.172.138.59,172.19.139.3,14490,8080.0,TCP,0
2025-03-06 13:59:19,Allowed Access,Allowed,scanner@iot.local,169.87,REDE EDUCACIONAL,199,Default SNAT IPv4,Port20.12,Port29,172.18.148.16,172.19.234.17,61913,16539.0,ICMP,0
2025-03-06 13:59:34,Firewall Rule,Allowed,vazio@pmg.local,54.15,TRÁFEGO INTERNO,123,Default SNAT IPv4,Port30.25,Port29,172.28.112.170,192.168.91.218,36247,3306.0,ICMP,0
2025-03-06 13:58:51,Allowed Access,Allowed,vazio@pmg.local,151.04,TRÁFEGO INTERNO,169,Default SNAT IPv4,Port5.59,Port20,172.30.111.167,172.22.12.220,32684,25.0,UDP,0
2025-03-06 13:58:47,Firewall Rule,Allowed,usuario@pmg.local,168.5,VPN CORPORATIVA,185,Redirecionamento SNAT,Port39.66,Port3,192.168.253.176,10.130.139.193,22107,443.0,UDP,1
2025-03-06 13:58:11,Firewall Rule,Allowed,usuario@pmg.local,132.59,REDE CONVIDADO,235,Custom SNAT,Port10.43,Port8,192.168.32.30,172.19.85.145,28277,110.0,ICMP,1
2025-03-06 13:58:15,Session Log,Allowed,guest@pmg.local,183.11,REDE CONVIDADO,63,SNAT Alternativo,Port22.88,Port10,192.168.158.145,10.65.75.184,34774,25.0,TCP,1
2025-03-06 13:58:47,Allowed Access,Allowed,usuario@pmg.local,143.28,REDE EDUCACIONAL,135,Default SNAT IPv4,Port19.6,Port49,10.220.228.73,172.22.191.100,25927,22.0,TCP,0
2025-03-06 13:59:43,Session Log,Allowed,usuario@pmg.local,168.79,REDE EDUCACIONAL,249,Redirecionamento SNAT,Port25.98,Port1,172.25.122.175,172.25.95.206,48864,443.0,UDP,0
2025-03-06 13:58:15,Firewall Rule,Allowed,usuario@pmg.local,187.23,ACESSO À REDE WI-FI,70,Redirecionamento SNAT,Port23.5,Port30,10.172.179.246,192.168.104.21,31998,3389.0,TCP,1
2025-03-06 13:58:24,Session Log,Allowed,scanner@iot.local,41.8,VPN CORPORATIVA,176,Default SNAT IPv4,Port22.33,Port4,10.78.202.139,172.26.129.184,44214,8080.0,ICMP,0
2025-03-06 13:58:33,Firewall Rule,Accepted,guest@pmg.local,207.05,ACESSO À REDE WI-FI,295,Default SNAT IPv4,Port21.89,Port44,10.89.232.133,192.168.231.56,22688,8443.0,UDP,0
2025-03-06 13:58:06,Session Log,Allowed,scanner@iot.local,128.74,TRÁFEGO INTERNO,208,Default SNAT IPv4,Port8.37,Port39,192.168.13.101,10.84.227.64,12120,22.0,UDP,1
2025-03-06 13:59:13,Allowed Access,Allowed,vazio@pmg.local,82.59,REDE CONVIDADO,179,Custom SNAT,Port2.33,Port49,172.31.157.170,172.31.129.156,41278,143.0,TCP,0
2025-03-06 13:59:39,Session Log,Allowed,vazio@pmg.local,150.37,REDE CONVIDADO,113,Custom SNAT,Port6.23,Port30,10.88.156.113,172.31.230.255,4850,143.0,TCP,0
2025-03-06 13:59:38,Allowed Access,Allowed,guest@pmg.local,94.86,REDE EDUCACIONAL,50,Redirecionamento SNAT,Port23.20,Port19,10.150.29.41,10.146.45.115,9533,3306.0,UDP,1
2025-03-06 13:59:16,Allowed Access,Allowed,scanner@iot.local,65.33,VPN CORPORATIVA,297,Default SNAT IPv4,Port27.13,Port15,192.168.244.126,172.21.133.119,33844,443.0,UDP,0
2025-03-06 13:58:01,Session Log,Allowed,admin@pmg.local,249.94,REDE EDUCACIONAL,266,Redirecionamento SNAT,Port47.23,Port29,10.141.92.54,10.97.127.227,3038,22.0,TCP,1
2025-03-06 13:59:21,Session Log,Allowed,guest@pmg.local,122.3,TRÁFEGO INTERNO,245,Custom SNAT,Port39.42,Port12,172.31.73.86,192.168.33.17,32502,43389.0,UDP,0
2025-03-06 13:58:10,Session Log,Allowed,vazio@pmg.local,137.06,VPN CORPORATIVA,85,Redirecionamento SNAT,Port38.18,Port23,10.9.146.135,10.155.205.54,50078,443.0,TCP,1
2025-03-06 13:58:29,Allowed Access,Allowed,scanner@iot.local,37.48,VPN CORPORATIVA,116,Redirecionamento SNAT,Port14.9,Port48,192.168.51.130,172.21.123.167,20652,3306.0,TCP,0
2025-03-06 13:59:04,Allowed Access,Allowed,guest@pmg.local,228.27,REDE EDUCACIONAL,291,Default SNAT IPv4,Port15.52,Port14,192.168.198.53,10.156.104.94,11614,3389.0,UDP,1
2025-03-06 13:59:59,Session Log,Allowed,vazio@pmg.local,56.21,TRÁFEGO INTERNO,222,Custom SNAT,Port34.20,Port29,10.220.228.73,192.168.244.75,11083,3306.0,UDP,1
2025-03-06 13:58:27,Firewall Rule,Allowed,vazio@pmg.local,243.23,REDE EDUCACIONAL,236,Default SNAT IPv4,Port30.90,Port48,10.76.225.52,192.168.145.252,61904,80.0,ICMP,0
2025-03-06 13:58:08,Allowed Access,Allowed,guest@pmg.local,58.02,TRÁFEGO INTERNO,183,Redirecionamento SNAT,Port39.93,Port19,192.168.231.161,192.168.63.117,59094,143.0,TCP,1
2025-03-06 13:58:55,Session Log,Allowed,admin@pmg.local,23.69,ACESSO À REDE WI-FI,209,Default SNAT IPv4,Port16.82,Port29,172.17.59.104,172.27.224.21,41195,443.0,TCP,0
2025-03-06 13:58:02,Session Log,Allowed,usuario@pmg.local,182.73,ACESSO INTERNET REDE DE ACESSO,284,Default SNAT IPv4,Port23.78,Port8,192.168.170.145,10.205.224.149,25365,443.0,UDP,0
2025-03-06 13:59:35,Session Log,Allowed,scanner@iot.local,137.89,TRÁFEGO INTERNO,254,Custom SNAT,Port36.59,Port44,172.23.53.30,192.168.199.63,15416,80.0,ICMP,0
2025-03-06 13:58:37,Allowed Access,Allowed,usuario@pmg.local,52.77,REDE CONVIDADO,76,Default SNAT IPv4,Port47.38,Port23,172.27.172.179,172.29.187.118,25540,7128.0,TCP,1
2025-03-06 13:58:43,Firewall Rule,Allowed,guest@pmg.local,156.51,VPN CORPORATIVA,129,SNAT Alternativo,Port24.9,Port30,172.16.15.40,172.21.241.55,43217,8080.0,TCP,1
2025-03-06 13:58:33,Firewall Rule,Allowed,guest@pmg.local,231.68,ACESSO À REDE WI-FI,188,Custom SNAT,Port4.56,Port15,192.168.58.54,10.240.173.10,49830,8443.0,TCP,1
2025-03-06 13:58:44,Firewall Rule,Allowed,guest@pmg.local,24.01,REDE CONVIDADO,280,Default SNAT IPv4,Port44.12,Port20,192.168.16.151,10.240.173.10,45642,443.0,ICMP,1
2025-03-06 13:58:38,Session Log,Allowed,guest@pmg.local,194.9,ACESSO À REDE WI-FI,157,Default SNAT IPv4,Port20.11,Port5,172.30.157.95,172.26.113.46,53393,25.0,TCP,0
2025-03-06 13:58:14,Allowed Access,Allowed,admin@pmg.local,157.22,ACESSO INTERNET REDE DE ACESSO,201,Default SNAT IPv4,Port2.91,Port39,172.30.186.124,172.26.129.184,29242,3389.0,UDP,0
2025-03-06 13:59:04,Session Log,Allowed,scanner@iot.local,121.28,ACESSO À REDE WI-FI,263,Custom SNAT,Port21.41,Port40,172.31.138.119,172.17.231.160,23675,20956.0,ICMP,1
2025-03-06 13:58:25,Firewall Rule,Allowed,admin@pmg.local,83.4,REDE CONVIDADO,243,Default SNAT IPv4,Port19.65,Port14,172.22.86.176,192.168.76.153,6691,25.0,TCP,0
2025-03-06 13:58:55,Session Log,Allowed,guest@pmg.local,202.93,TRÁFEGO INTERNO,81,Default SNAT IPv4,Port28.83,Port30,192.168.192.82,172.31.156.123,22194,80.0,TCP,0
2025-03-06 13:58:49,Allowed Access,Allowed,admin@pmg.local,36.39,VPN CORPORATIVA,83,SNAT Alternativo,Port12.29,Port29,192.168.250.31,10.74.226.41,44317,22.0,UDP,1
2025-03-06 13:58:41,Session Log,Allowed,scanner@iot.local,14.42,REDE CONVIDADO,297,Custom SNAT,Port34.45,Port31,172.21.200.96,10.131.118.193,17057,8080.0,ICMP,1
2025-03-06 13:58:34,Session Log,Allowed,guest@pmg.local,63.79,VPN CORPORATIVA,173,Default SNAT IPv4,Port29.78,Port31,10.150.149.146,172.26.18.149,54876,35520.0,TCP,1
2025-03-06 13:59:42,Firewall Rule,Allowed,scanner@iot.local,179.59,TRÁFEGO INTERNO,210,Redirecionamento SNAT,Port10.75,Port26,10.195.97.38,10.130.139.193,35987,143.0,ICMP,0
2025-03-06 13:59:31,Firewall Rule,Allowed,usuario@pmg.local,41.84,ACESSO À REDE WI-FI,125,Custom SNAT,Port48.84,Port34,172.30.176.144,10.89.211.67,29988,3306.0,TCP,0
2025-03-06 13:58:30,Session Log,Allowed,vazio@pmg.local,241.84,TRÁFEGO INTERNO,176,SNAT Alternativo,Port35.39,Port19,10.180.79.115,192.168.14.122,13589,3306.0,UDP,1
2025-03-06 13:59:28,Session Log,Allowed,admin@pmg.local,171.33,VPN CORPORATIVA,238,Custom SNAT,Port38.97,Port50,192.168.241.108,172.16.241.78,36649,110.0,TCP,1
2025-03-06 13:59:24,Session Log,Allowed,scanner@iot.local,72.52,REDE CONVIDADO,213,SNAT Alternativo,Port43.23,Port29,10.71.206.9,172.16.95.120,54076,80.0,TCP,0
2025-03-06 13:58:34,Session Log,Allowed,guest@pmg.local,17.41,ACESSO À REDE WI-FI,199,Default SNAT IPv4,Port17.81,Port42,172.28.225.176,10.45.197.154,12184,25.0,ICMP,1
2025-03-06 13:58:54,Firewall Rule,Allowed,vazio@pmg.local,233.64,ACESSO INTERNET REDE DE ACESSO,53,Default SNAT IPv4,Port25.44,Port28,10.24.191.255,10.44.206.213,40382,8080.0,ICMP,1
2025-03-06 13:58:07,Firewall Rule,Allowed,guest@pmg.local,183.29,REDE CONVIDADO,275,Default SNAT IPv4,Port23.22,Port24,10.36.109.93,172.23.208.91,62742,80.0,UDP,0
2025-03-06 13:59:49,Firewall Rule,Allowed,usuario@pmg.local,203.15,TRÁFEGO INTERNO,101,SNAT Alternativo,Port3.88,Port1,192.168.90.95,10.69.126.99,47923,3389.0,TCP,1
2025-03-06 13:58:37,Allowed Access,Allowed,guest@pmg.local,168.77,VPN CORPORATIVA,177,Custom SNAT,Port46.96,Port38,10.168.118.173,192.168.227.93,5528,8443.0,ICMP,1
2025-03-06 13:59:45,Session Log,Allowed,usuario@pmg.local,99.99,REDE EDUCACIONAL,84,Default SNAT IPv4,Port33.80,Port25,172.23.79.251,10.201.78.252,33444,32577.0,TCP,1
2025-03-06 13:59:54,Session Log,Allowed,admin@pmg.local,87.56,REDE CONVIDADO,128,Default SNAT IPv4,Port27.42,Port34,10.141.61.64,172.26.188.198,16636,8080.0,ICMP,0
2025-03-06 13:58:42,Allowed Access,Allowed,scanner@iot.local,182.3,REDE EDUCACIONAL,241,Custom SNAT,Port43.39,Port18,10.220.65.67,172.21.176.63,7087,443.0,TCP,0
2025-03-06 13:58:57,Allowed Access,Allowed,admin@pmg.local,16.32,ACESSO À REDE WI-FI,57,Custom SNAT,Port24.47,Port14,172.30.191.47,172.28.61.197,5917,22.0,ICMP,0
2025-03-06 13:59:02,Allowed Access,Allowed,admin@pmg.local,187.68,ACESSO À REDE WI-FI,59,SNAT Alternativo,Port44.90,Port45,10.4.242.51,10.12.236.187,49724,25.0,UDP,0
2025-03-06 13:58:16,Firewall Rule,Allowed,vazio@pmg.local,232.76,TRÁFEGO INTERNO,206,Redirecionamento SNAT,Port40.69,Port29,192.168.224.49,10.24.46.208,56475,22.0,ICMP,1
2025-03-06 13:59:12,Session Log,Allowed,guest@pmg.local,196.68,TRÁFEGO INTERNO,111,SNAT Alternativo,Port4.81,Port24,10.178.196.2,172.16.155.109,7737,8443.0,ICMP,0
2025-03-06 13:58:33,Session Log,Allowed,admin@pmg.local,53.09,TRÁFEGO INTERNO,215,Custom SNAT,Port18.99,Port13,172.28.247.220,172.18.52.52,39889,25.0,ICMP,1
2025-03-06 13:58:35,Session Log,Allowed,scanner@iot.local,240.23,TRÁFEGO INTERNO,239,Redirecionamento SNAT,Port26.53,Port41,192.168.36.74,172.23.91.150,47968,8443.0,TCP,1
2025-03-06 13:58:59,Allowed Access,Allowed,scanner@iot.local,110.81,REDE CONVIDADO,151,SNAT Alternativo,Port45.55,Port45,192.168.90.85,192.168.94.253,20128,25.0,UDP,0
2025-03-06 13:59:50,Firewall Rule,Allowed,guest@pmg.local,218.68,REDE EDUCACIONAL,222,SNAT Alternativo,Port15.20,Port15,192.168.80.34,10.241.83.146,14754,80.0,TCP,0
2025-03-06 13:58:07,Session Log,Allowed,guest@pmg.local,102.14,REDE CONVIDADO,116,Default SNAT IPv4,Port1.70,Port41,10.139.55.134,192.168.91.76,42187,110.0,UDP,0
2025-03-06 13:59:51,Allowed Access,Accepted,usuario@pmg.local,93.7,TRÁFEGO INTERNO,245,Default SNAT IPv4,Port39.68,Port13,172.16.41.180,192.168.53.198,20788,8080.0,TCP,0
2025-03-06 13:59:11,Allowed Access,Allowed,scanner@iot.local,18.97,ACESSO INTERNET REDE DE ACESSO,133,Default SNAT IPv4,Port21.4,Port41,172.28.24.161,172.22.234.117,37661,110.0,ICMP,0
2025-03-06 13:59:07,Allowed Access,Allowed,guest@pmg.local,82.92,ACESSO INTERNET REDE DE ACESSO,195,Redirecionamento SNAT,Port40.8,Port12,172.23.64.241,10.69.249.170,21844,3389.0,TCP,1
2025-03-06 13:59:03,Firewall Rule,Allowed,usuario@pmg.local,140.63,REDE EDUCACIONAL,76,SNAT Alternativo,Port35.11,Port31,10.243.47.44,192.168.162.165,56239,110.0,TCP,0
2025-03-06 13:58:17,Allowed Access,Allowed,guest@pmg.local,190.77,ACESSO À REDE WI-FI,94,Default SNAT IPv4,Port27.60,Port38,192.168.113.207,192.168.190.61,53792,110.0,ICMP,0
2025-03-06 13:58:15,Allowed Access,Allowed,vazio@pmg.local,116.25,REDE CONVIDADO,114,Redirecionamento SNAT,Port10.90,Port16,172.18.161.203,192.168.219.178,47090,8443.0,TCP,0
2025-03-06 13:58:30,Firewall Rule,Allowed,guest@pmg.local,239.96,ACESSO INTERNET REDE DE ACESSO,141,Custom SNAT,Port38.3,Port32,10.178.196.2,172.19.139.3,31887,8443.0,ICMP,1
2025-03-06 13:59:57,Session Log,Allowed,admin@pmg.local,223.81,TRÁFEGO INTERNO,102,Redirecionamento SNAT,Port6.44,Port27,192.168.162.200,172.31.239.212,43224,8443.0,ICMP,0
2025-03-06 13:59:23,Firewall Rule,Allowed,admin@pmg.local,228.99,REDE EDUCACIONAL,181,Redirecionamento SNAT,Port19.10,Port2,10.203.159.225,10.138.164.168,2672,8443.0,TCP,0
2025-03-06 13:59:47,Firewall Rule,Accepted,guest@pmg.local,154.23,TRÁFEGO INTERNO,78,Redirecionamento SNAT,Port48.64,Port45,172.19.189.25,10.247.63.185,30260,3389.0,ICMP,0
2025-03-06 13:58:06,Allowed Access,Allowed,vazio@pmg.local,92.74,ACESSO INTERNET REDE DE ACESSO,82,Custom SNAT,Port21.73,Port30,172.23.98.132,172.25.83.59,55771,443.0,UDP,0
2025-03-06 13:58:03,Session Log,Allowed,admin@pmg.local,73.01,TRÁFEGO INTERNO,250,Default SNAT IPv4,Port6.21,Port17,192.168.192.198,10.178.253.116,28730,3389.0,TCP,0
2025-03-06 13:59:21,Firewall Rule,Allowed,vazio@pmg.local,114.59,ACESSO INTERNET REDE DE ACESSO,50,Default SNAT IPv4,Port14.90,Port45,172.23.216.22,192.168.14.122,3982,8080.0,UDP,1
2025-03-06 13:59:16,Firewall Rule,Allowed,vazio@pmg.local,75.53,REDE CONVIDADO,186,SNAT Alternativo,Port7.8,Port47,10.170.150.150,10.36.204.176,7145,110.0,ICMP,1
2025-03-06 13:59:20,Allowed Access,Allowed,usuario@pmg.local,147.58,REDE EDUCACIONAL,181,Redirecionamento SNAT,Port11.48,Port12,192.168.241.73,10.57.147.249,33876,22.0,TCP,1
2025-03-06 13:59:39,Allowed Access,Allowed,admin@pmg.local,215.27,TRÁFEGO INTERNO,144,Redirecionamento SNAT,Port16.15,Port24,172.18.194.129,192.168.158.160,23300,25.0,ICMP,1
2025-03-06 13:59:20,Allowed Access,Allowed,vazio@pmg.local,103.89,TRÁFEGO INTERNO,258,SNAT Alternativo,Port27.1,Port40,10.101.126.111,10.241.83.146,17470,143.0,TCP,0
2025-03-06 13:58:35,Session Log,Allowed,guest@pmg.local,24.66,ACESSO À REDE WI-FI,156,SNAT Alternativo,Port47.76,Port9,192.168.85.236,192.168.27.235,37066,3389.0,TCP,0
2025-03-06 13:59:25,Firewall Rule,Allowed,usuario@pmg.local,166.93,ACESSO À REDE WI-FI,249,Redirecionamento SNAT,Port25.26,Port48,172.29.129.32,172.17.231.160,40322,143.0,UDP,0
2025-03-06 13:59:07,Session Log,Allowed,scanner@iot.local,63.81,REDE EDUCACIONAL,298,Default SNAT IPv4,Port36.5,Port38,192.168.99.47,10.62.141.189,48557,22.0,ICMP,1
2025-03-06 13:59:44,Session Log,Allowed,usuario@pmg.local,68.93,REDE CONVIDADO,107,Custom SNAT,Port9.10,Port19,10.134.50.155,172.19.25.206,34639,80.0,ICMP,0
2025-03-06 13:59:52,Session Log,Allowed,usuario@pmg.local,201.59,ACESSO INTERNET REDE DE ACESSO,294,Redirecionamento SNAT,Port40.42,Port25,192.168.226.93,172.21.133.119,26298,25.0,ICMP,1
2025-03-06 13:59:33,Session Log,Allowed,admin@pmg.local,224.8,VPN CORPORATIVA,164,Redirecionamento SNAT,Port15.9,Port50,10.150.149.146,172.28.48.48,60173,25.0,UDP,1
2025-03-06 13:58:24,Session Log,Allowed,admin@pmg.local,41.76,REDE EDUCACIONAL,118,Custom SNAT,Port38.73,Port38,172.28.112.170,10.149.66.240,30128,37729.0,ICMP,0
2025-03-06 13:58:41,Firewall Rule,Allowed,scanner@iot.local,126.0,REDE CONVIDADO,169,Redirecionamento SNAT,Port48.56,Port34,192.168.178.139,172.17.3.65,63135,8080.0,UDP,0
2025-03-06 13:59:38,Firewall Rule,Allowed,guest@pmg.local,180.58,TRÁFEGO INTERNO,77,SNAT Alternativo,Port21.62,Port20,172.31.54.146,10.179.203.135,52402,22.0,ICMP,0
2025-03-06 13:58:58,Allowed Access,Allowed,scanner@iot.local,149.05,REDE CONVIDADO,198,Redirecionamento SNAT,Port32.86,Port2,172.18.144.204,192.168.225.214,10089,3389.0,TCP,1
2025-03-06 13:58:51,Firewall Rule,Allowed,admin@pmg.local,194.57,REDE EDUCACIONAL,62,Custom SNAT,Port6.99,Port29,192.168.41.90,10.231.5.89,50158,3389.0,TCP,1
2025-03-06 13:58:31,Firewall Rule,Allowed,admin@pmg.local,161.13,VPN CORPORATIVA,103,Custom SNAT,Port34.41,Port15,172.25.147.127,192.168.90.98,61828,110.0,UDP,1
2025-03-06 13:58:37,Allowed Access,Allowed,admin@pmg.local,116.05,REDE CONVIDADO,279,Custom SNAT,Port41.59,Port44,192.168.163.175,10.89.211.67,29299,8080.0,UDP,1
2025-03-06 13:58:16,Firewall Rule,Allowed,scanner@iot.local,238.62,VPN CORPORATIVA,244,Default SNAT IPv4,Port29.12,Port22,172.23.16.231,172.30.250.154,26160,80.0,UDP,0
2025-03-06 13:58:42,Firewall Rule,Allowed,usuario@pmg.local,103.12,ACESSO INTERNET REDE DE ACESSO,182,SNAT Alternativo,Port31.2,Port25,172.28.180.104,172.22.250.209,33484,80.0,UDP,0
2025-03-06 13:58:06,Session Log,Allowed,guest@pmg.local,137.58,ACESSO À REDE WI-FI,132,Default SNAT IPv4,Port12.97,Port47,192.168.207.19,172.18.34.160,3630,80.0,ICMP,1
2025-03-06 13:58:38,Allowed Access,Allowed,admin@pmg.local,62.4,REDE CONVIDADO,179,SNAT Alternativo,Port21.97,Port15,192.168.147.37,10.194.179.2,43392,8443.0,TCP,1
2025-03-06 13:58:32,Firewall Rule,Allowed,usuario@pmg.local,241.5,ACESSO À REDE WI-FI,289,Default SNAT IPv4,Port4.71,Port37,172.25.91.43,192.168.20.151,64199,80.0,ICMP,0
2025-03-06 13:58:15,Firewall Rule,Allowed,guest@pmg.local,164.72,VPN CORPORATIVA,258,Default SNAT IPv4,Port20.57,Port29,192.168.180.212,10.10.139.96,62630,80.0,TCP,0
2025-03-06 13:59:31,Session Log,Allowed,scanner@iot.local,174.93,TRÁFEGO INTERNO,172,SNAT Alternativo,Port3.42,Port49,10.44.172.0,10.87.52.168,19436,8443.0,ICMP,1
2025-03-06 13:58:03,Allowed Access,Allowed,admin@pmg.local,224.78,VPN CORPORATIVA,89,Default SNAT IPv4,Port22.98,Port50,192.168.116.43,172.27.223.107,3706,8080.0,UDP,0
2025-03-06 13:59:14,Session Log,Allowed,scanner@iot.local,31.34,ACESSO INTERNET REDE DE ACESSO,225,SNAT Alternativo,Port28.72,Port37,192.168.166.36,10.191.243.254,58963,26436.0,UDP,0
2025-03-06 13:58:25,Firewall Rule,Allowed,admin@pmg.local,114.82,REDE EDUCACIONAL,56,Default SNAT IPv4,Port2.4,Port39,192.168.55.5,172.23.20.17,5423,443.0,UDP,0
2025-03-06 13:58:34,Firewall Rule,Allowed,guest@pmg.local,119.3,ACESSO INTERNET REDE DE ACESSO,239,Redirecionamento SNAT,Port1.89,Port29,172.23.63.182,172.17.184.72,9247,443.0,ICMP,1
2025-03-06 13:58:58,Allowed Access,Allowed,admin@pmg.local,137.86,REDE EDUCACIONAL,193,Default SNAT IPv4,Port24.2,Port23,10.70.183.98,192.168.162.165,18224,3389.0,TCP,1
2025-03-06 13:59:10,Session Log,Allowed,usuario@pmg.local,246.37,ACESSO INTERNET REDE DE ACESSO,91,Redirecionamento SNAT,Port3.20,Port2,172.16.147.186,192.168.99.204,36173,41513.0,UDP,0
2025-03-06 13:58:19,Firewall Rule,Allowed,scanner@iot.local,149.83,ACESSO À REDE WI-FI,255,SNAT Alternativo,Port49.88,Port43,10.183.6.135,172.28.61.230,37838,143.0,ICMP,0
2025-03-06 13:58:09,Allowed Access,Allowed,scanner@iot.local,199.49,TRÁFEGO INTERNO,240,SNAT Alternativo,Port28.90,Port33,10.24.217.77,10.128.174.32,26166,143.0,UDP,0
2025-03-06 13:59:40,Allowed Access,Allowed,scanner@iot.local,197.58,ACESSO À REDE WI-FI,153,Redirecionamento SNAT,Port31.96,Port34,172.24.172.127,172.18.191.157,45999,3389.0,UDP,0
2025-03-06 13:58:32,Firewall Rule,Allowed,usuario@pmg.local,153.23,VPN CORPORATIVA,76,Redirecionamento SNAT,Port25.77,Port13,10.20.14.70,192.168.223.243,41963,8443.0,UDP,0
2025-03-06 13:59:20,Firewall Rule,Allowed,usuario@pmg.local,106.12,REDE CONVIDADO,275,SNAT Alternativo,Port21.61,Port14,172.26.71.126,172.18.150.87,22454,80.0,ICMP,0
2025-03-06 13:58:21,Session Log,Allowed,admin@pmg.local,226.42,VPN CORPORATIVA,235,Redirecionamento SNAT,Port20.71,Port27,10.140.103.26,192.168.95.36,34036,9147.0,ICMP,1
2025-03-06 13:59:28,Allowed Access,Allowed,scanner@iot.local,179.0,REDE CONVIDADO,225,Redirecionamento SNAT,Port45.94,Port48,10.60.121.236,172.23.115.189,12934,8443.0,TCP,0
2025-03-06 13:59:44,Firewall Rule,Allowed,guest@pmg.local,247.3,ACESSO À REDE WI-FI,77,Redirecionamento SNAT,Port50.56,Port10,192.168.200.228,172.26.188.198,36391,80.0,TCP,0
2025-03-06 13:59:56,Firewall Rule,Allowed,usuario@pmg.local,29.07,VPN CORPORATIVA,161,Redirecionamento SNAT,Port9.75,Port44,172.25.41.244,172.26.27.87,31908,25.0,UDP,0
2025-03-06 13:59:05,Allowed Access,Allowed,guest@pmg.local,179.07,TRÁFEGO INTERNO,159,Redirecionamento SNAT,Port15.17,Port21,10.142.172.210,192.168.38.51,60930,25.0,UDP,1
2025-03-06 13:58:28,Session Log,Allowed,guest@pmg.local,113.13,VPN CORPORATIVA,192,Custom SNAT,Port42.37,Port6,172.16.27.157,172.22.12.220,43892,25.0,TCP,1
2025-03-06 13:59:28,Session Log,Allowed,guest@pmg.local,164.8,TRÁFEGO INTERNO,102,Custom SNAT,Port48.25,Port35,10.96.183.0,10.92.194.206,33701,3306.0,UDP,0
2025-03-06 13:59:48,Firewall Rule,Accepted,admin@pmg.local,21.99,ACESSO À REDE WI-FI,291,Default SNAT IPv4,Port50.17,Port8,172.30.154.6,10.24.34.144,47892,3306.0,TCP,0
2025-03-06 13:58:17,Session Log,Allowed,admin@pmg.local,32.67,ACESSO INTERNET REDE DE ACESSO,76,Default SNAT IPv4,Port6.68,Port28,192.168.93.218,10.157.54.204,54883,3306.0,TCP,0
2025-03-06 13:58:01,Firewall Rule,Allowed,vazio@pmg.local,177.03,VPN CORPORATIVA,163,Custom SNAT,Port38.42,Port9,192.168.55.5,10.44.206.213,27654,3389.0,UDP,1
2025-03-06 13:59:07,Firewall Rule,Allowed,vazio@pmg.local,172.6,ACESSO INTERNET REDE DE ACESSO,199,Redirecionamento SNAT,Port12.17,Port9,192.168.178.100,10.229.253.23,59644,143.0,TCP,1
2025-03-06 13:58:37,Firewall Rule,Allowed,guest@pmg.local,146.12,REDE EDUCACIONAL,72,SNAT Alternativo,Port46.18,Port19,192.168.153.79,10.154.138.110,61468,143.0,TCP,1
2025-03-06 13:58:04,Firewall Rule,Allowed,scanner@iot.local,130.42,ACESSO INTERNET REDE DE ACESSO,232,SNAT Alternativo,Port11.22,Port28,10.91.234.21,172.24.214.189,13033,8443.0,TCP,0
2025-03-06 13:58:20,Firewall Rule,Allowed,vazio@pmg.local,31.41,VPN CORPORATIVA,102,SNAT Alternativo,Port7.90,Port1,10.219.213.165,10.16.4.74,26041,22.0,UDP,0
2025-03-06 13:58:36,Session Log,Allowed,vazio@pmg.local,73.96,TRÁFEGO INTERNO,264,Redirecionamento SNAT,Port27.52,Port30,172.25.162.83,172.27.247.75,60819,34603.0,UDP,1
2025-03-06 13:58:23,Firewall Rule,Allowed,vazio@pmg.local,162.47,REDE EDUCACIONAL,227,Default SNAT IPv4,Port44.22,Port30,172.26.197.212,172.29.187.118,19212,3389.0,UDP,0
2025-03-06 13:59:16,Firewall Rule,Allowed,vazio@pmg.local,217.6,REDE CONVIDADO,58,SNAT Alternativo,Port33.55,Port50,10.6.152.45,192.168.5.208,21153,8443.0,TCP,1
