IP de Origem;Qtd_Conexoes;Tempo_Segundos;Diversidade_IP_Destino;Requisicoes_por_Segundo;Qtd_Portas_Solicitadas;IP de Origem Num;Blacklist
2887287474;6;31169;1;0.00019249895729731465;6;2887287474;0
2887287705;5;30254;2;0.00016526740265749985;5;2887287705;0
2887287871;3;20225;3;0.00014833127317676143;3;2887287871;0
2887288176;1;0;1;0.0;1;2887288176;0
2887288784;4;18175;4;0.00022008253094910591;4;2887288784;0
2887294017;2;12894;2;0.00015511090429657206;2;2887294017;0
2887294633;5;31708;5;0.00015768891131575627;5;2887294633;0
2887295558;3;13136;2;0.00022838002436053592;3;2887295558;0
2887297530;2;14372;1;0.00013915947676036738;2;2887297530;0
2887298200;5;23891;4;0.0002092838307312377;5;2887298200;0
2887301436;2;31338;2;6.382028208564682e-05;2;2887301436;0
2887301494;4;30380;3;0.00013166556945358788;4;2887301494;0
2887302984;3;21500;3;0.00013953488372093022;3;2887302984;0
2887303797;3;18569;3;0.00016155958856158112;3;2887303797;0
2887304344;5;31394;4;0.00015926610180289226;5;2887304344;0
2887305855;1;0;1;0.0;1;2887305855;0
2887306511;8;39729;1;0.00020136424274459463;8;2887306511;0
2887306571;1;0;1;0.0;1;2887306571;0
2887310764;6;28208;6;0.0002127056154282473;6;2887310764;0
2887311860;2;28783;2;6.948546016745995e-05;2;2887311860;0
2887311957;1;0;1;0.0;1;2887311957;0
2887315155;6;37232;5;0.00016115169746454662;6;2887315155;0
2887316201;1;0;1;0.0;1;2887316201;0
2887316260;3;15736;1;0.00019064565327910524;3;2887316260;0
2887317901;3;12499;2;0.0002400192015361229;3;2887317901;0
2887318439;5;30373;5;0.00016461989266782997;5;2887318439;0
2887318542;3;8525;3;0.00035190615835777126;3;2887318542;0
2887320344;2;11170;2;0.00017905102954341988;2;2887320344;0
2887320354;2;21347;2;9.368997985665433e-05;2;2887320354;0
2887320547;2;7510;2;0.0002663115845539281;2;2887320547;0
2887321245;1;0;1;0.0;1;2887321245;0
2887321522;2;3346;1;0.0005977286312014345;2;2887321522;0
2887322233;1;0;1;0.0;1;2887322233;0
2887322549;3;13147;2;0.00022818894044268655;3;2887322549;0
2887322843;4;35354;3;0.00011314137014199242;4;2887322843;0
2887323518;5;27420;2;0.00018234865061998541;5;2887323518;0
2887324076;2;8804;2;0.00022716946842344388;2;2887324076;0
2887325267;1;0;1;0.0;1;2887325267;0
2887327201;2;5715;2;0.00034995625546806647;2;2887327201;0
2887328147;2;3800;2;0.0005263157894736842;2;2887328147;0
2887330446;4;30032;3;0.00013319126265316994;4;2887330446;0
2887330501;2;17324;2;0.00011544677903486493;2;2887330501;0
2887331124;1;0;1;0.0;1;2887331124;0
2887331264;2;11699;2;0.00017095478246003932;2;2887331264;0
2887331629;2;284;2;0.007042253521126761;2;2887331629;0
2887332199;1;0;1;0.0;1;2887332199;0
2887334926;4;27823;4;0.00014376594903497107;4;2887334926;0
2887335145;3;28986;2;0.00010349824052991099;3;2887335145;0
2887336595;3;23875;1;0.00012565445026178012;3;2887336595;0
2887336939;7;32941;5;0.0002125011383989557;7;2887336939;0
2887338064;1;0;1;0.0;1;2887338064;0
2887338391;4;16196;4;0.0002469745616201531;4;2887338391;0
2887340321;4;27026;1;0.00014800562421372012;4;2887340321;0
2887340542;4;32736;3;0.00012218963831867058;4;2887340542;0
2887345413;1;0;1;0.0;1;2887345413;0
2887345646;4;32789;2;0.00012199213150751776;4;2887345646;0
2887347239;6;33349;4;0.00017991543974332064;6;2887347239;0
2887347824;2;27782;2;7.19890576632352e-05;2;2887347824;0
2887349651;2;5750;2;0.00034782608695652176;2;2887349651;0
2887354067;1;0;1;0.0;1;2887354067;0
2887354609;4;16047;2;0.00024926777590826945;4;2887354609;0
2887359884;2;12522;2;0.00015971889474524837;2;2887359884;0
2887363661;6;32342;3;0.00018551728402696184;6;2887363661;0
2887363878;3;4872;2;0.0006157635467980296;3;2887363878;0
2887364523;3;5994;1;0.0005005005005005005;3;2887364523;0
2887364929;2;22910;2;8.729812309035356e-05;2;2887364929;0
2887365112;4;14662;2;0.00027281407720638383;4;2887365112;0
2887367692;4;19468;4;0.0002054653790836244;4;2887367692;0
2887371438;2;6074;2;0.00032927230819888045;2;2887371438;0
2887371691;1;0;1;0.0;1;2887371691;0
2887372069;5;35243;4;0.00014187214482308544;5;2887372069;0
2887372900;8;32920;4;0.00024301336573511544;8;2887372900;0
2887373038;2;13655;2;0.00014646649578908824;2;2887373038;0
2887374494;4;30446;2;0.00013138014845956775;4;2887374494;0
2887374573;2;6650;2;0.0003007518796992481;2;2887374573;0
2887377368;6;39647;6;0.00015133553610613664;6;2887377368;0
2887381166;1;0;1;0.0;1;2887381166;0
2887381414;2;6160;1;0.0003246753246753247;2;2887381414;0
2887382000;3;20266;2;0.00014803118523635647;3;2887382000;0
2887382941;2;2794;2;0.0007158196134574087;2;2887382941;0
2887383360;3;16206;3;0.00018511662347278786;3;2887383360;0
2887386036;1;0;1;0.0;1;2887386036;0
2887386135;2;34040;2;5.8754406580493536e-05;2;2887386135;0
2887389791;6;25305;3;0.00023710729104919976;6;2887389791;0
2887390266;6;38962;6;0.00015399620142703146;6;2887390266;0
2887390629;3;6388;3;0.000469630557294928;3;2887390629;0
2887391253;2;13199;2;0.00015152663080536405;2;2887391253;0
2887392690;5;34692;3;0.00014412544678888504;5;2887392690;0
2887393750;1;0;1;0.0;1;2887393750;0
2887394268;5;20651;4;0.00024211902571304053;5;2887394268;0
2887395594;4;24631;3;0.00016239697941618285;4;2887395594;0
2887395757;3;23242;2;0.00012907667154289648;3;2887395757;0
2887399323;9;23393;4;0.0003847304749283974;9;2887399323;0
2887400473;2;17592;1;0.00011368804001819008;2;2887400473;0
2887402693;1;0;1;0.0;1;2887402693;0
2887403222;2;4844;2;0.00041288191577208916;2;2887403222;0
2887404931;6;32548;2;0.00018434312400147476;6;2887404931;0
2887407085;3;11690;2;0.00025662959794696324;3;2887407085;0
2887407186;3;36513;1;8.216251745953496e-05;3;2887407186;0
2887409279;4;24976;2;0.00016015374759769378;4;2887409279;0
2887411161;2;22018;2;9.083477155054956e-05;2;2887411161;0
2887411398;2;15839;2;0.00012627059789128102;2;2887411398;0
2887412789;3;1025;1;0.002926829268292683;3;2887412789;0
2887413005;2;19317;2;0.00010353574571620853;2;2887413005;0
2887414064;6;28787;3;0.00020842741515267308;6;2887414064;0
2887414383;4;17011;2;0.00023514196696255364;4;2887414383;0
2887414748;1;0;1;0.0;1;2887414748;0
2887415199;1;0;1;0.0;1;2887415199;0
2887417467;4;33785;3;0.00011839573775344088;4;2887417467;0
2887418383;2;10883;2;0.00018377285674905816;2;2887418383;0
2887422194;3;15576;3;0.0001926040061633282;3;2887422194;0
2887422253;1;0;1;0.0;1;2887422253;0
2887422518;4;28055;3;0.00014257708073427196;4;2887422518;0
2887422795;4;37330;4;0.00010715242432360032;4;2887422795;0
2887423501;3;6192;3;0.00048449612403100775;3;2887423501;0
2887423706;2;8537;1;0.00023427433524657375;2;2887423706;0
2887426791;3;40315;2;7.441398983008806e-05;3;2887426791;0
2887427353;5;28931;4;0.00017282499740762505;5;2887427353;0
2887427708;3;31728;3;9.455370650529501e-05;3;2887427708;0
2887428739;2;946;1;0.0021141649048625794;2;2887428739;0
2887429208;2;30192;2;6.624271330153684e-05;2;2887429208;0
2887430995;1;0;1;0.0;1;2887430995;0
2887431790;2;2111;2;0.0009474182851729038;2;2887431790;0
2887434070;1;0;1;0.0;1;2887434070;0
2887434174;2;18588;1;0.00010759629868732516;2;2887434174;0
2887436396;6;27802;2;0.00021581181209984893;6;2887436396;0
2887437430;1;0;1;0.0;1;2887437430;0
2887438043;6;28556;3;0.00021011346126908532;6;2887438043;0
2887438527;3;29348;3;0.00010222161646449502;3;2887438527;0
2887438899;3;15457;2;0.00019408682150481982;3;2887438899;0
2887440753;2;18650;2;0.00010723860589812332;2;2887440753;0
2887441174;1;0;1;0.0;1;2887441174;0
2887441704;2;22687;1;8.815621280909772e-05;2;2887441704;0
2887442344;2;4216;2;0.0004743833017077799;2;2887442344;0
2887442614;2;5823;2;0.0003434655675768504;2;2887442614;0
2887446317;2;4039;1;0.0004951720722951226;2;2887446317;0
2887449734;7;35064;5;0.0001996349532283824;7;2887449734;0
2887450534;5;37020;5;0.0001350621285791464;5;2887450534;0
2887452801;3;27783;2;0.00010797969981643452;3;2887452801;0
2887452842;2;20272;1;9.865824782951855e-05;2;2887452842;0
2887457437;4;11019;1;0.0003630093474906979;4;2887457437;0
2887457927;1;0;1;0.0;1;2887457927;0
2887458418;4;13445;4;0.0002975083674228338;4;2887458418;0
2887459005;5;25025;3;0.0001998001998001998;5;2887459005;0
2887459038;6;28497;4;0.00021054847878724077;6;2887459038;0
2887460761;4;26228;2;0.00015250876925423213;4;2887460761;0
2887461080;5;29187;4;0.00017130914448213244;5;2887461080;0
2887461112;6;36679;4;0.0001635813408217236;6;2887461112;0
2887461223;4;38730;3;0.00010327911179963853;4;2887461223;0
2887462944;2;2394;2;0.000835421888053467;2;2887462944;0
2887463790;1;0;1;0.0;1;2887463790;0
2887464863;3;19656;3;0.00015262515262515263;3;2887464863;0
2887467139;8;33374;3;0.0002397075567807275;8;2887467139;0
2887467601;3;22656;2;0.00013241525423728814;3;2887467601;0
2887467792;8;32436;5;0.00024663953631767175;8;2887467792;0
2887468304;1;0;1;0.0;1;2887468304;0
2887468891;4;29842;3;0.0001340392735071376;4;2887468891;0
2887469370;1;0;1;0.0;1;2887469370;0
2887469767;3;28898;3;0.00010381341269291992;3;2887469767;0
2887471303;3;20636;3;0.00014537701104865285;3;2887471303;0
2887471737;3;19871;3;0.00015097378088671935;3;2887471737;0
2887472655;6;37596;4;0.00015959144589849984;6;2887472655;0
2887472859;5;30527;4;0.00016378943230582762;5;2887472859;0
2887473044;2;22285;2;8.974646623289207e-05;2;2887473044;0
2887480054;1;0;1;0.0;1;2887480054;0
2887481010;5;37623;4;0.00013289742976370836;5;2887481010;0
2887482781;2;35290;1;5.667327854916407e-05;2;2887482781;0
2887482965;2;14847;2;0.000134707348285849;2;2887482965;0
2887483234;2;8112;2;0.0002465483234714004;2;2887483234;0
2887485358;2;2349;2;0.0008514261387824606;2;2887485358;0
2887486232;2;17234;1;0.00011604966925844261;2;2887486232;0
2887486403;2;27726;2;7.213445863088797e-05;2;2887486403;0
2887486429;3;38718;3;7.748334108166744e-05;3;2887486429;0
2887489367;3;33556;3;8.940278936702825e-05;3;2887489367;0
2887490083;4;25459;2;0.0001571153619545151;4;2887490083;0
2887491047;4;37973;2;0.00010533800331814711;4;2887491047;0
2887491515;3;14957;1;0.00020057498161396003;3;2887491515;0
2887491821;2;30812;2;6.490977541217708e-05;2;2887491821;0
2887491934;4;14774;2;0.0002707459049681874;4;2887491934;0
2887492308;4;31923;3;0.00012530150675061868;4;2887492308;0
2887493702;2;12840;1;0.00015576323987538941;2;2887493702;0
2887494502;4;24739;3;0.00016168802295969925;4;2887494502;0
2887496878;2;11779;2;0.00016979370065370574;2;2887496878;0
2887497257;4;21755;3;0.0001838657779820731;4;2887497257;0
2887497302;2;12825;2;0.00015594541910331385;2;2887497302;0
2887498311;6;36914;2;0.000162539957739611;6;2887498311;0
2887499753;4;20064;3;0.00019936204146730463;4;2887499753;0
2887502556;3;29769;2;0.0001007759750075582;3;2887502556;0
2887503590;6;17551;5;0.00034186086262891;6;2887503590;0
2887504562;8;32358;5;0.00024723406885468816;8;2887504562;0
2887505305;1;0;1;0.0;1;2887505305;0
2887506343;1;0;1;0.0;1;2887506343;0
2887506527;2;4077;2;0.0004905567819475104;2;2887506527;0
2887508020;2;23062;2;8.67227473766369e-05;2;2887508020;0
2887509729;4;9675;3;0.00041343669250645994;4;2887509729;0
2887509996;3;13254;3;0.00022634676324128565;3;2887509996;0
2887510701;4;18148;4;0.00022040996253030638;4;2887510701;0
2887511113;1;0;1;0.0;1;2887511113;0
2887511284;3;26115;2;0.00011487650775416428;3;2887511284;0
2887514689;2;19387;2;0.00010316191262186001;2;2887514689;0
2887515160;1;0;1;0.0;1;2887515160;0
2887517087;2;20139;2;9.930979691146532e-05;2;2887517087;0
2887518686;3;7343;2;0.0004085523627944982;3;2887518686;0
2887519418;4;31438;4;0.00012723455690565557;4;2887519418;0
2887519427;1;0;1;0.0;1;2887519427;0
2887522294;4;23824;3;0.000167897918065816;4;2887522294;0
2887522979;3;32488;2;9.234178773701059e-05;3;2887522979;0
2887523738;5;25887;3;0.00019314713949086413;5;2887523738;0
2887524794;4;27389;1;0.00014604403227573115;4;2887524794;0
2887525083;2;3624;2;0.0005518763796909492;2;2887525083;0
2887525761;4;34331;2;0.00011651277271270864;4;2887525761;0
2887525984;5;19915;5;0.00025106703489831785;5;2887525984;0
2887526042;4;22590;3;0.00017706949977866314;4;2887526042;0
2887529739;3;41259;3;7.271140841998109e-05;3;2887529739;0
2887531553;2;15777;2;0.00012676681244850097;2;2887531553;0
2887531582;1;0;1;0.0;1;2887531582;0
2887532034;7;32248;3;0.00021706772513024064;7;2887532034;0
2887532996;2;19873;2;0.00010063905801841694;2;2887532996;0
2887536193;3;23775;2;0.00012618296529968455;3;2887536193;0
2887536976;5;18552;5;0.0002695127210004312;5;2887536976;0
2887537362;3;12145;1;0.0002470152326060107;3;2887537362;0
2887538145;4;16426;2;0.00024351637647631802;4;2887538145;0
2887539518;2;14641;2;0.00013660269107301413;2;2887539518;0
2887540536;4;26311;2;0.0001520276690357645;4;2887540536;0
2887541127;3;24926;3;0.00012035625451335955;3;2887541127;0
2887541137;4;17982;2;0.00022244466688911134;4;2887541137;0
2887542077;1;0;1;0.0;1;2887542077;0
2887543191;5;15515;5;0.0003222687721559781;5;2887543191;0
2887548152;2;4169;2;0.0004797313504437515;2;2887548152;0
2887548604;3;24322;3;0.00012334511964476606;3;2887548604;0
2887548672;3;6893;3;0.0004352241404323226;3;2887548672;0
2887549803;2;9671;2;0.00020680384655154586;2;2887549803;0
2887550244;2;6567;1;0.00030455306837216383;2;2887550244;0
2887550966;2;1116;2;0.0017921146953405018;2;2887550966;0
2887551463;3;32168;3;9.326038298930615e-05;3;2887551463;0
2887551609;2;14025;2;0.00014260249554367202;2;2887551609;0
2887552632;3;2395;2;0.0012526096033402922;3;2887552632;0
2887555464;4;9904;3;0.0004038772213247173;4;2887555464;0
2887556258;4;34730;2;0.00011517420097898071;4;2887556258;0
2887556679;1;0;1;0.0;1;2887556679;0
2887558113;1;0;1;0.0;1;2887558113;0
2887559174;1;0;1;0.0;1;2887559174;0
2887562594;4;24695;3;0.0001619761085239927;4;2887562594;0
2887564517;3;39559;2;7.583609292449253e-05;3;2887564517;0
2887565868;2;25982;1;7.697636825494573e-05;2;2887565868;0
2887566442;4;33401;3;0.00011975689350618245;4;2887566442;0
2887569014;5;31614;3;0.00015815777819953186;5;2887569014;0
2887569353;6;32346;6;0.0001854943424225561;6;2887569353;0
2887569994;1;0;1;0.0;1;2887569994;0
2887572062;1;0;1;0.0;1;2887572062;0
2887573469;6;31020;5;0.00019342359767891682;6;2887573469;0
2887577592;2;575;2;0.0034782608695652175;2;2887577592;0
2887578958;7;41885;4;0.00016712426883132387;7;2887578958;0
2887579715;4;31886;4;0.00012544690459762904;4;2887579715;0
2887579717;3;18706;2;0.00016037634983427778;3;2887579717;0
2887579815;3;15161;1;0.00019787612954290615;3;2887579815;0
2887581212;2;24478;1;8.170602173380178e-05;2;2887581212;0
2887582738;5;25473;5;0.00019628626388725317;5;2887582738;0
2887583081;1;0;1;0.0;1;2887583081;0
2887583596;3;27501;1;0.00010908694229300753;3;2887583596;0
2887583758;2;3151;2;0.0006347191367819739;2;2887583758;0
2887587458;2;8119;2;0.0002463357556349304;2;2887587458;0
2887588294;1;0;1;0.0;1;2887588294;0
2887588532;5;39294;3;0.00012724588995775436;5;2887588532;0
2887588844;5;22872;5;0.0002186079048618398;5;2887588844;0
2887588893;2;8555;1;0.000233781414377557;2;2887588893;0
2887589022;1;0;1;0.0;1;2887589022;0
2887590010;6;27532;4;0.0002179282289699259;6;2887590010;0
2887590073;7;30936;3;0.00022627359710369795;7;2887590073;0
2887590894;5;29052;3;0.00017210519069255127;5;2887590894;0
2887590929;5;40268;5;0.0001241680739048376;5;2887590929;0
2887591585;1;0;1;0.0;1;2887591585;0
2887591723;5;19925;3;0.0002509410288582183;5;2887591723;0
2887592401;2;20564;2;9.725734292939116e-05;2;2887592401;0
2887592881;4;13893;4;0.0002879147772259411;4;2887592881;0
2887594105;7;38765;3;0.00018057526118921708;7;2887594105;0
2887596219;2;21828;2;9.16254352208173e-05;2;2887596219;0
2887598820;6;36204;2;0.00016572754391779913;6;2887598820;0
2887599507;4;31851;4;0.0001255847540108631;4;2887599507;0
2887600252;4;23228;2;0.00017220595832615808;4;2887600252;0
2887601556;7;32188;4;0.00021747234994407854;7;2887601556;0
2887601853;5;17941;5;0.0002786912658157293;5;2887601853;0
2887603383;4;6531;4;0.0006124636349716736;4;2887603383;0
2887604808;4;40751;2;9.815710043925303e-05;4;2887604808;0
2887604912;3;22950;2;0.00013071895424836603;3;2887604912;0
2887606785;2;14475;2;0.0001381692573402418;2;2887606785;0
2887607657;2;10547;1;0.00018962738219398882;2;2887607657;0
2887608699;5;18185;3;0.00027495188342040145;5;2887608699;0
2887612805;5;30251;3;0.00016528379227132988;5;2887612805;0
2887613166;2;5055;1;0.0003956478733926805;2;2887613166;0
2887613548;3;6410;3;0.00046801872074883;3;2887613548;0
2887614498;4;31294;3;0.00012782002939860676;4;2887614498;0
2887614784;3;27509;2;0.00010905521829219528;3;2887614784;0
2887615878;1;0;1;0.0;1;2887615878;0
2887617068;4;33062;3;0.0001209848164055411;4;2887617068;0
2887619884;3;13077;3;0.00022941041523285156;3;2887619884;0
2887621861;2;15401;2;0.0001298616972923836;2;2887621861;0
2887623204;6;32024;6;0.00018735948038970773;6;2887623204;0
2887623907;3;8562;2;0.000350385423966363;3;2887623907;0
2887624535;6;28061;5;0.00021381989237732085;6;2887624535;0
2887625152;2;11145;2;0.0001794526693584567;2;2887625152;0
2887625369;4;29838;4;0.00013405724244252296;4;2887625369;0
2887625482;5;31142;4;0.00016055487765718324;5;2887625482;0
2887626209;2;15888;2;0.00012588116817724068;2;2887626209;0
2887627947;3;18354;3;0.00016345210853220007;3;2887627947;0
2887628307;2;1759;2;0.0011370096645821489;2;2887628307;0
2887629965;1;0;1;0.0;1;2887629965;0
2887631441;2;12232;2;0.00016350555918901244;2;2887631441;0
2887632047;4;23776;4;0.00016823687752355316;4;2887632047;0
2887632288;4;40080;1;9.98003992015968e-05;4;2887632288;0
2887632598;5;41784;2;0.00011966302891058779;5;2887632598;0
2887634350;4;42804;4;9.344921035417251e-05;4;2887634350;0
2887636061;1;0;1;0.0;1;2887636061;0
2887636741;6;15356;2;0.00039072675175827037;6;2887636741;0
2887637264;5;28025;4;0.0001784121320249777;5;2887637264;0
2887638121;8;35910;5;0.0002227791701475912;8;2887638121;0
2887638331;3;5738;1;0.0005228302544440571;3;2887638331;0
2887639351;4;23350;3;0.00017130620985010707;4;2887639351;0
2887639487;2;214;2;0.009345794392523364;2;2887639487;0
2887639925;4;6534;3;0.0006121824303642485;4;2887639925;0
2887640558;6;30505;5;0.00019668906736600557;6;2887640558;0
2887641533;6;34113;3;0.0001758860258552458;6;2887641533;0
2887643036;6;35788;5;0.00016765396222197384;6;2887643036;0
2887643070;3;13057;3;0.0002297618135865819;3;2887643070;0
2887646024;3;30076;2;9.974730682271579e-05;3;2887646024;0
2887646842;2;3875;1;0.0005161290322580645;2;2887646842;0
2887647006;6;33938;5;0.00017679297542577642;6;2887647006;0
2887647557;2;8205;2;0.0002437538086532602;2;2887647557;0
2887647734;6;34021;4;0.00017636165897533875;6;2887647734;0
2887647852;3;9192;2;0.00032637075718015666;3;2887647852;0
2887651117;7;29203;5;0.0002397014005410403;7;2887651117;0
2887651940;3;27254;2;0.00011007558523519484;3;2887651940;0
2887655154;4;12410;3;0.00032232070910556004;4;2887655154;0
2887656085;6;31518;3;0.00019036740909956216;6;2887656085;0
2887657242;3;34677;3;8.651267410675664e-05;3;2887657242;0
2887657865;2;11764;2;0.00017001020061203673;2;2887657865;0
2887658621;6;35506;4;0.00016898552357348055;6;2887658621;0
2887658661;3;8099;2;0.0003704161007531794;3;2887658661;0
2887659907;2;22021;2;9.082239680305163e-05;2;2887659907;0
2887660599;5;21130;5;0.000236630383341221;5;2887660599;0
2887661112;5;36502;2;0.00013697879568242837;5;2887661112;0
2887662386;2;5781;1;0.0003459609064175748;2;2887662386;0
2887662586;5;21020;4;0.0002378686964795433;5;2887662586;0
2887664291;5;22280;5;0.0002244165170556553;5;2887664291;0
2887664743;1;0;1;0.0;1;2887664743;0
2887665118;7;30232;7;0.0002315427361735909;7;2887665118;0
2887665753;5;26603;2;0.00018794872758711424;5;2887665753;0
2887665788;1;0;1;0.0;1;2887665788;0
2887666441;3;12070;2;0.00024855012427506213;3;2887666441;0
2887670642;3;32080;2;9.351620947630923e-05;3;2887670642;0
2887670698;4;34270;1;0.00011672016340822877;4;2887670698;0
2887670971;2;8284;1;0.00024142926122646064;2;2887670971;0
2887671653;5;21739;3;0.00023000138000828005;5;2887671653;0
2887672910;1;0;1;0.0;1;2887672910;0
2887674088;1;0;1;0.0;1;2887674088;0
2887674491;6;41244;6;0.00014547570555717196;6;2887674491;0
2887676238;4;9630;3;0.0004153686396677051;4;2887676238;0
2887677875;5;35231;5;0.00014192046776986177;5;2887677875;0
2887678048;1;0;1;0.0;1;2887678048;0
2887679411;1;0;1;0.0;1;2887679411;0
2887679856;4;35294;2;0.00011333371111237037;4;2887679856;0
2887680918;5;29751;4;0.00016806157776209202;5;2887680918;0
2887681147;2;38314;2;5.2200240121104554e-05;2;2887681147;0
2887681234;5;39276;3;0.00012730420613097057;5;2887681234;0
2887681975;6;17546;6;0.0003419582810897071;6;2887681975;0
2887682142;2;16089;1;0.00012430853378084405;2;2887682142;0
2887682349;2;18881;2;0.0001059265928711403;2;2887682349;0
2887682696;1;0;1;0.0;1;2887682696;0
2887682870;4;29853;3;0.00013398988376377583;4;2887682870;0
2887684316;4;33773;2;0.00011843780534746691;4;2887684316;0
2887684422;5;23922;2;0.0002090126243625115;5;2887684422;0
2887684659;4;32366;2;0.00012358647963912748;4;2887684659;0
2887685177;5;22266;4;0.0002245576214856732;5;2887685177;0
2887686046;3;23155;2;0.00012956164975167351;3;2887686046;0
2887686508;1;0;1;0.0;1;2887686508;0
2887686663;2;17108;2;0.00011690437222352116;2;2887686663;0
2887690011;3;19993;2;0.0001500525183814335;3;2887690011;0
2887691546;1;0;1;0.0;1;2887691546;0
2887692291;2;23875;2;8.37696335078534e-05;2;2887692291;0
2887692585;5;25140;2;0.0001988862370723946;5;2887692585;0
2887694614;3;34737;3;8.636324380343726e-05;3;2887694614;0
2887697443;3;25821;2;0.00011618450098756825;3;2887697443;0
2887698660;4;28826;3;0.00013876361617983765;4;2887698660;0
2887699922;3;27371;1;0.00010960505644660407;3;2887699922;0
2887700153;3;29478;2;0.0001017708121310808;3;2887700153;0
2887700271;2;19683;1;0.00010161052685058171;2;2887700271;0
2887701330;2;6111;2;0.0003272786777941417;2;2887701330;0
2887701341;3;39860;2;7.526342197691921e-05;3;2887701341;0
2887701800;4;20789;4;0.00019240944730386262;4;2887701800;0
2887702488;3;7673;3;0.00039098136322168644;3;2887702488;0
2887702825;2;2206;2;0.0009066183136899365;2;2887702825;0
2887702932;1;0;1;0.0;1;2887702932;0
2887705161;4;12579;3;0.0003179903012958105;4;2887705161;0
2887706902;4;28440;4;0.00014064697609001407;4;2887706902;0
2887709935;2;1400;1;0.0014285714285714286;2;2887709935;0
2887710999;2;1524;2;0.0013123359580052493;2;2887710999;0
2887711701;3;13176;3;0.00022768670309653916;3;2887711701;0
2887712142;3;22768;1;0.00013176387912860153;3;2887712142;0
2887712924;3;16964;2;0.00017684508370667296;3;2887712924;0
2887713910;2;22496;2;8.890469416785207e-05;2;2887713910;0
2887714812;4;23452;3;0.00017056114617090227;4;2887714812;0
2887714866;4;34901;4;0.00011460989656456835;4;2887714866;0
2887716253;4;23827;4;0.00016787677844462166;4;2887716253;0
2887716906;2;19455;1;0.00010280133641737343;2;2887716906;0
2887719802;7;33728;5;0.0002075426944971537;7;2887719802;0
2887721294;4;31404;3;0.0001273723092599669;4;2887721294;0
2887721895;3;30707;2;9.769759338261634e-05;3;2887721895;0
2887725465;4;24541;4;0.00016299254309115358;4;2887725465;0
2887728451;1;0;1;0.0;1;2887728451;0
2887728839;2;3604;2;0.0005549389567147614;2;2887728839;0
2887729176;4;32907;2;0.00012155468441365059;4;2887729176;0
2887729185;1;0;1;0.0;1;2887729185;0
2887730180;2;10172;1;0.00019661816751867872;2;2887730180;0
2887730681;6;31545;6;0.0001902044698050404;6;2887730681;0
2887730810;3;20362;3;0.00014733326785188095;3;2887730810;0
2887731638;2;26371;1;7.58408858215464e-05;2;2887731638;0
2887732839;4;32699;3;0.00012232789993577784;4;2887732839;0
2887733459;4;34663;3;0.00011539682081758647;4;2887733459;0
2887734512;4;16388;4;0.000244081034903588;4;2887734512;0
2887734832;1;0;1;0.0;1;2887734832;0
2887735566;1;0;1;0.0;1;2887735566;0
2887736139;5;33141;4;0.00015087052291723243;5;2887736139;0
2887736315;3;20703;3;0.00014490653528474135;3;2887736315;0
2887736654;2;5280;2;0.0003787878787878788;2;2887736654;0
2887737301;4;19910;4;0.00020090406830738323;4;2887737301;0
2887739979;4;28632;2;0.00013970382788488405;4;2887739979;0
2887741938;2;11141;1;0.0001795170990036801;2;2887741938;0
2887742467;2;7721;2;0.00025903380391141046;2;2887742467;0
2887743643;6;31363;3;0.0001913082294423365;6;2887743643;0
2887745500;4;32886;1;0.00012163230554035151;4;2887745500;0
2887746354;3;18577;3;0.0001614900145341013;3;2887746354;0
2887747616;5;20658;5;0.00024203698325104075;5;2887747616;0
2887750167;5;24218;4;0.0002064580064414898;5;2887750167;0
2887750485;5;13558;2;0.0003687859566307715;5;2887750485;0
2887751394;7;24741;5;0.0002829311668889697;7;2887751394;0
2887752370;1;0;1;0.0;1;2887752370;0
2887754339;7;36607;3;0.00019122025842052066;7;2887754339;0
2887755363;9;38937;5;0.00023114261499345096;9;2887755363;0
2887756695;4;21286;2;0.0001879169407122052;4;2887756695;0
2887757113;2;36324;2;5.506001541680432e-05;2;2887757113;0
2887759459;7;32595;4;0.00021475686454977758;7;2887759459;0
2887759623;5;24837;4;0.0002013125578773604;5;2887759623;0
2887761390;6;39478;2;0.00015198338315010893;6;2887761390;0
2887764438;1;0;1;0.0;1;2887764438;0
2887764823;6;34918;3;0.0001718311472592932;6;2887764823;0
2887765371;4;31173;4;0.000128316171045456;4;2887765371;0
2887767627;2;21788;2;9.179364787956673e-05;2;2887767627;0
2887768653;6;37873;3;0.00015842420721886305;6;2887768653;0
2887768980;8;30947;5;0.0002585064788186254;8;2887768980;0
2887770604;2;4635;2;0.0004314994606256742;2;2887770604;0
2887770962;1;0;1;0.0;1;2887770962;0
2887771929;4;10331;4;0.00038718420288452233;4;2887771929;0
2887772179;5;39380;4;0.00012696800406297612;5;2887772179;0
2887773338;7;32984;3;0.00021222410865874363;7;2887773338;0
2887773901;2;5260;2;0.00038022813688212925;2;2887773901;0
2887774178;2;3185;2;0.0006279434850863422;2;2887774178;0
2887775077;1;0;1;0.0;1;2887775077;0
2887775486;5;37338;5;0.00013391183244951523;5;2887775486;0
2887775681;3;21907;3;0.00013694252978500022;3;2887775681;0
2887776612;4;27593;2;0.0001449643025404994;4;2887776612;0
2887777208;6;30609;3;0.00019602077820248947;6;2887777208;0
2887777981;2;3605;2;0.0005547850208044383;2;2887777981;0
3232235602;4;25088;4;0.00015943877551020407;4;3232235602;0
